Month,Date,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,20,12,27,1,554.00,20.518519
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,16,15,11,1,258.00,23.454545
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,12,12,12,2,233.00,19.416667
5,2023-05-24,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-24,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,1,0,1,0.00,
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,37,12,13,7,302.00,23.230769
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,14,14,15,1,418.00,27.866667
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,22,11,14,2,302.00,21.571429
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,44,14,20,3,554.00,27.700000
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,33,13,17,7,436.00,25.647059
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,30,11,21,3,563.00,26.809524
5,2023-05-25,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,4,3,2,62.00,20.666667
5,2023-05-25,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,44,15,22,5,510.00,23.181818
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,21,11,10,2,267.00,26.700000
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,18,15,20,3,508.00,25.400000
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,55,15,26,3,609.00,23.423077
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,34,15,15,1,339.00,22.600000
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,25,13,10,3,202.00,20.200000
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,2,0,0,0.00,
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,1,1,0,8.00,8.000000
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,2,6,3,0,75.00,25.000000
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,46,15,38,6,659.00,17.342105
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,12,4,3,1,30.00,10.000000
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,14,6,9,9,172.00,19.111111
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,31,9,13,3,246.00,18.923077
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,21,13,18,3,313.00,17.388889
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,18,12,18,1,397.00,22.055556
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,49,19,36,13,978.00,27.166667
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,26,19,19,1,493.00,25.947368
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,3,3,2,1,54.00,27.000000
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,0,,,0.00,
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,1,0,2,0.00,
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,2,2,0,52.00,26.000000
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,2,1,0,30.00,30.000000
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,78,27,43,12,1069.00,24.860465
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,30,20,25,3,643.00,25.720000
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,24,15,12,2,298.00,24.833333
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,90,23,59,10,1470.00,24.915254
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,58,23,42,12,957.00,22.785714
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,33,20,22,3,580.00,26.363636
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,5,2,1,64.00,32.000000
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,2,1,0,30.00,30.000000
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,4,10,0,0,0.00,
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,3,4,2,0,45.00,22.500000
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,100,26,43,9,1040.00,24.186047
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,62,20,55,11,1467.00,26.672727
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,31,16,21,7,457.00,21.761905
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,82,25,54,11,1277.00,23.648148
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,66,23,37,11,914.00,24.702703
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,41,21,30,9,750.00,25.000000
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,3,5,3,0,66.00,22.000000
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,2,1,1,30.00,30.000000
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,5,3,0,71.00,23.666667
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,3,1,1,1,30.00,30.000000
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,4,3,4,1,107.00,26.750000
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,2,2,0,43.00,21.500000
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,55,20,38,8,1100.00,28.947368
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,29,14,13,4,380.00,29.230769
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,51,20,37,8,961.00,25.972973
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,72,21,38,6,958.00,25.210526
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,40,15,19,10,479.00,25.210526
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,68,24,41,12,1028.00,25.073171
5,2023-05-19,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,1,,,0.00,
5,2023-05-19,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-19,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,2,1,,,0.00,
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,72,19,35,10,835.00,23.857143
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,32,13,34,9,897.00,26.382353
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,24,12,12,4,344.00,28.666667
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,75,17,45,9,1143.00,25.400000
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,34,17,20,3,580.00,29.000000
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,77,20,34,9,963.00,28.323529
5,2023-05-20,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,4,2,1,0,23.00,23.000000
5,2023-05-01,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,1,5,0,0,0.00,
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,1,0,1,0.00,
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,5,5,3,1,76.00,25.333333
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,3,0,0,0.00,
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,1,1,0,30.00,30.000000
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,0,,,0.00,
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,1,0,1,0.00,
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,58,19,42,13,992.00,23.619048
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,35,21,27,6,652.00,24.148148
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,7,11,4,2,138.00,34.500000
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,61,32,50,14,1309.00,26.180000
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,43,27,51,4,1361.00,26.686275
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,31,17,22,7,500.00,22.727273
5,2023-05-03,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,2,0,0,0.00,
5,2023-05-03,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,2,0,2,0.00,
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,0,,,0.00,
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,10,1,1,2,30.00,30.000000
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,4,2,0,1,0.00,
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,2,0,,,0.00,
5,2023-05-27,white_g,search,17688909278,SUP0101,edu_grant,608965270997,138308182973,Educationdirectory.org,,1,2,0,2,0.00,
5,2023-05-27,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,3,2,1,49.00,24.500000
5,2023-05-27,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,50,11,19,2,344.00,18.105263
5,2023-05-27,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,1,1,0,13.00,13.000000
5,2023-05-28,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,2,2,1,31.00,15.500000
5,2023-05-28,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,62,13,18,3,312.00,17.333333
5,2023-05-29,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,3,1,0,30.00,30.000000
5,2023-05-29,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,48,13,24,8,600.00,25.000000
5,2023-05-29,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,1,0,0,0.00,
5,2023-05-03,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,0,1,0.00,
5,2023-05-03,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,31,24,17,9,478.00,28.117647
5,2023-05-03,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,31,17,25,5,647.00,25.880000
5,2023-05-04,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,5,1,1,13.00,13.000000
5,2023-05-04,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,4,2,1,46.00,23.000000
5,2023-05-04,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-04,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,44,24,27,7,678.00,25.111111
5,2023-05-04,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,21,15,19,4,484.00,25.473684
5,2023-05-05,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,4,0,0,0.00,
5,2023-05-05,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,0,,,0.00,
5,2023-05-05,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-05,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,55,21,25,14,623.00,24.920000
5,2023-05-05,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,11,15,5,6,128.00,25.600000
5,2023-05-06,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,4,1,2,24.00,24.000000
5,2023-05-06,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,0,1,0.00,
5,2023-05-06,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,52,25,23,3,584.00,25.391304
5,2023-05-06,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,7,3,0,83.00,27.666667
5,2023-05-07,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,1,,,0.00,
5,2023-05-11,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,0,,,0.00,
5,2023-05-11,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,41,18,14,4,366.00,26.142857
5,2023-05-11,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,27,13,18,4,478.00,26.555556
5,2023-05-12,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,5,3,0,94.00,31.333333
5,2023-05-12,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,51,20,29,6,673.00,23.206897
5,2023-05-12,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,16,12,12,1,286.00,23.833333
5,2023-05-13,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,6,2,0,31.00,15.500000
5,2023-05-13,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,50,15,30,9,737.00,24.566667
5,2023-05-13,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,7,1,1,13.00,13.000000
5,2023-05-14,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-14,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,51,20,33,10,902.00,27.333333
5,2023-05-14,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,6,5,1,120.00,24.000000
5,2023-05-15,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,1,1,0,30.00,30.000000
5,2023-05-30,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,76,18,45,6,870.00,19.333333
5,2023-05-30,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,4,4,0,65.00,16.250000
4,2023-04-28,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-28,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,3,2,1,31.00,15.500000
4,2023-04-28,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,5,5,5,2,75.00,15.000000
4,2023-04-28,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,40,13,15,3,327.00,21.800000
4,2023-04-28,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,11,7,5,1,111.00,22.200000
4,2023-04-29,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,0,,,0.00,
4,2023-04-29,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-29,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,1,0,22.00,22.000000
4,2023-04-29,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,0,,,0.00,
4,2023-04-29,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,22,6,3,0,60.00,20.000000
4,2023-04-29,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,33,10,24,3,518.00,21.583333
4,2023-04-30,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,1,0,25.00,25.000000
4,2023-04-30,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,1,1,0,19.00,19.000000
5,2023-05-20,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,61,21,40,3,1040.00,26.000000
5,2023-05-20,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,6,4,0,91.00,22.750000
5,2023-05-21,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,4,2,0,52.00,26.000000
5,2023-05-21,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,59,15,41,6,1095.00,26.707317
5,2023-05-21,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,8,3,0,76.00,25.333333
5,2023-05-22,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,2,2,0,40.00,20.000000
5,2023-05-22,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,74,27,33,12,869.00,26.333333
5,2023-05-22,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,4,3,0,56.00,18.666667
5,2023-05-23,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,4,0,0,0.00,
5,2023-05-23,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,60,18,49,10,1233.00,25.163265
5,2023-05-23,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,8,7,1,171.00,24.428571
5,2023-05-07,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,44,17,28,11,802.00,28.642857
5,2023-05-07,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,16,10,9,8,266.00,29.555556
5,2023-05-08,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,2,2,0,55.00,27.500000
5,2023-05-08,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-08,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,54,20,32,11,831.00,25.968750
5,2023-05-08,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,26,16,19,2,515.00,27.105263
5,2023-05-09,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-09,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,0,,,0.00,
5,2023-05-09,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,46,19,32,12,823.00,25.718750
5,2023-05-09,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,9,1,0,30.00,30.000000
5,2023-05-10,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,3,0,0,0.00,
5,2023-05-10,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-10,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-10,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,63,26,42,19,1102.00,26.238095
5,2023-05-10,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,11,13,4,1,106.00,26.500000
5,2023-05-11,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,2,2,1,64.00,32.000000
5,2023-05-11,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,2,0,0,0.00,
4,2023-04-30,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,0,,,0.00,
4,2023-04-30,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,2,0,0,0.00,
4,2023-04-30,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,20,6,8,1,171.00,21.375000
4,2023-04-30,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,24,5,7,1,145.00,20.714286
5,2023-05-01,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,7,4,1,47.00,11.750000
5,2023-05-01,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,10,0,1,0.00,
5,2023-05-01,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,1,1,0,30.00,30.000000
5,2023-05-01,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,33,24,24,7,647.00,26.958333
5,2023-05-01,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,47,20,37,5,890.00,24.054054
5,2023-05-02,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,6,3,0,58.00,19.333333
5,2023-05-02,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-02,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,1,0,0,0.00,
5,2023-05-02,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,30,21,30,5,747.00,24.900000
5,2023-05-02,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,36,19,19,7,428.00,22.526316
5,2023-05-03,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,1,1,0,30.00,30.000000
5,2023-05-15,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,54,23,36,5,893.00,24.805556
5,2023-05-15,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,23,19,16,7,419.00,26.187500
5,2023-05-16,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,1,0,2,0.00,
5,2023-05-16,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,53,25,31,7,738.00,23.806452
5,2023-05-16,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,7,4,1,95.00,23.750000
5,2023-05-17,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,60,19,34,9,905.00,26.617647
5,2023-05-17,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,6,2,0,64.00,32.000000
5,2023-05-18,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,1,0,,,0.00,
