Year-Week,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
202303,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,4,0,0,0.00,
202303,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,3,6,1,0,30.00,30.000000
202303,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,20,15,15,11,409.00,27.266667
202303,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,7,3,0,77.00,25.666667
202303,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,5,0,0,0.00,
202303,white_g,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,2,2,0,30.00,15.000000
202304,edp,google,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,2,1,1,10.00,10.000000
202304,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,2,0,0,0.00,
202304,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,7,0,0,0.00,
202317,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,3,8,0,1,0.00,
202317,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,3,0,56.00,18.666667
202317,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,2,2,0,43.00,21.500000
202321,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,0,,,0.00,
202304,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,2,1,1,24.00,24.000000
202304,Purdue Global,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,3,1,2,20.00,20.000000
202304,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,3,6,2,1,50.00,25.000000
202304,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,8,11,7,1,199.00,28.428571
202304,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,23,15,25,5,610.00,24.400000
202304,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,6,9,8,4,220.00,27.500000
202304,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,3,7,3,0,86.00,28.666667
202304,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,4,0,0,0.00,
202304,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,14,12,14,2,351.00,25.071429
202304,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,5,4,1,104.00,26.000000
202304,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,10,8,7,4,199.00,28.428571
202305,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,0,,,0.00,
202305,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,0,,,0.00,
202305,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,2,0,0,0.00,
202305,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,4,10,4,0,113.00,28.250000
202305,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,27,14,16,1,377.00,23.562500
202305,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,7,6,3,0,74.00,24.666667
202305,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,8,12,4,1,111.00,27.750000
202305,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,5,9,0,0,0.00,
202305,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,21,16,9,0,245.00,27.222222
202305,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,7,9,5,1,123.00,24.600000
202306,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,0,,,0.00,
202306,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,7,0,0,0.00,
202313,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,4,0,0,0.00,
202313,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,14,14,7,1,173.00,24.714286
202313,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,3,0,0,0.00,
202314,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,7,0,1,0.00,
202314,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,6,0,0,0.00,
202314,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,1,,,0.00,
202314,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,18,11,9,1,264.00,29.333333
202314,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,3,7,1,2,32.00,32.000000
202314,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,7,9,6,1,147.00,24.500000
202314,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,7,6,0,143.00,23.833333
202314,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,9,5,4,150.00,30.000000
202314,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,0,,,0.00,
202314,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,6,0,0,0.00,
202315,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,6,1,2,24.00,24.000000
202315,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,3,0,0,0.00,
202315,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,10,9,8,1,172.00,21.500000
202315,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,3,2,1,52.00,26.000000
202315,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,9,9,4,1,93.00,23.250000
202315,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,3,5,2,0,39.00,19.500000
202315,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,0,0,0.00,
202315,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,0,,,0.00,
202315,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,3,6,0,5,0.00,
202316,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,4,0,0,0.00,
202316,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,3,0,0,0.00,
202316,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,3,3,0,76.00,25.333333
202316,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,2,0,0,0.00,
202316,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,0,,,0.00,
202317,edp,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,1,,,0.00,
202301,edp,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,1,0,1,0.00,
202301,edp,google,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,6,0,0,0.00,
202301,edp,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,5,0,0,0.00,
202301,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,0,0,0.00,
202301,Purdue Global,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,4,0,3,0.00,
202301,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,0,0,0.00,
202301,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,9,8,4,0,67.00,16.750000
202301,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,6,10,1,0,30.00,30.000000
202301,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,7,8,4,1,106.00,26.500000
202301,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,6,2,0,60.00,30.000000
202301,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,7,9,4,0,133.00,33.250000
202301,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,10,7,11,2,235.00,21.363636
202301,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,12,13,3,2,88.00,29.333333
202301,white_g,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,3,2,1,43.00,21.500000
202302,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,2,0,0,0.00,
202302,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,10,3,0,79.00,26.333333
202302,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,0,,,0.00,
202302,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,11,4,1,118.00,29.500000
202302,edp,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,7,2,1,52.00,26.000000
202302,Purdue Global,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,2,2,0,28.00,14.000000
202302,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,3,2,1,31.00,15.500000
202302,Purdue Global,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,3,0,1,0.00,
202302,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,0,,,0.00,
202302,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,3,6,5,1,94.00,18.800000
202302,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,14,10,8,2,172.00,21.500000
202312,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,5,0,0,0.00,
202312,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,4,1,2,7.00,7.000000
202312,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,1,1,1,15.00,15.000000
202312,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,2,0,2,0.00,
202312,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,12,18,6,0,145.00,24.166667
202312,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,10,16,0,2,0.00,
202312,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,4,11,6,2,123.00,20.500000
202312,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,3,13,2,0,46.00,23.000000
202313,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,7,7,3,0,68.00,22.666667
202308,Purdue Global,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,2,0,0,0.00,
202308,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,5,6,3,0,59.00,19.666667
202308,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,13,12,8,5,199.00,24.875000
202308,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,7,0,0,0.00,
202308,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,10,15,8,4,238.00,29.750000
202308,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,8,1,1,30.00,30.000000
202308,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,9,3,2,80.00,26.666667
202308,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,4,0,0,0.00,
202308,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,4,0,0,0.00,
202309,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,5,0,0,0.00,
202309,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,5,2,1,44.00,22.000000
202309,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,2,7,1,1,20.00,20.000000
202309,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,4,3,0,64.00,21.333333
202309,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,9,6,0,152.00,25.333333
202309,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,7,12,5,2,76.00,15.200000
202309,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,3,6,6,1,151.00,25.166667
202309,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,6,9,2,1,52.00,26.000000
202309,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,9,3,0,103.00,34.333333
202309,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,2,3,2,1,80.00,40.000000
202301,edp,google,19363550822,SUP0101,edu,642518572707,144728400396,Educationdirectory.org,,1,2,1,0,30.00,30.000000
202301,Purdue Global,google,19363550822,SUP0101,edu,642518572707,144728400396,Educationdirectory.org,,1,5,1,0,20.00,20.000000
202302,white,google,19566156122,SUP0101,edu,638684611645,143876372126,Educationdirectory.org,,7,9,4,0,113.00,28.250000
202302,white,google,19566156122,SUP0101,edu,638753895296,143876372046,Educationdirectory.org,,2,7,0,0,0.00,
202302,white,google,19566156122,SUP0101,edu,638753895299,143876372046,Educationdirectory.org,,1,3,0,0,0.00,
202302,white_g,google,19566156122,SUP0101,edu,640797622681,143876372286,Educationdirectory.org,,1,0,,,0.00,
202303,edp,google,19566156122,SUP0101,edu,638684611639,143876372126,Educationdirectory.org,,1,8,0,0,0.00,
202303,edp,google,19566156122,SUP0101,edu,638684611645,143876372126,Educationdirectory.org,,1,6,0,0,0.00,
202303,Purdue Global,google,19566156122,SUP0101,edu,640797622558,143876372286,Educationdirectory.org,,2,0,,,0.00,
202303,white,google,19566156122,SUP0101,edu,638684611645,143876372126,Educationdirectory.org,,5,8,0,0,0.00,
202303,white,google,19566156122,SUP0101,edu,638753895299,143876372046,Educationdirectory.org,,1,2,,,0.00,
202303,white,google,19566156122,SUP0101,edu,640797622558,143876372286,Educationdirectory.org,,1,6,0,1,0.00,
202303,white,google,19566156122,SUP0101,edu,640797622681,143876372286,Educationdirectory.org,,1,4,0,0,0.00,
202317,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,2,2,0,43.00,21.500000
202310,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,4,8,3,0,41.00,13.666667
202311,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,3,6,1,0,8.00,8.000000
202311,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,12,10,7,6,177.00,25.285714
202311,Purdue Global,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,3,0,1,0.00,
202315,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,2,8,0,0,0.00,
202309,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,1,2,0,0,0.00,
202309,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,1,0,0,0.00,
202309,Purdue Global,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,5,1,0,20.00,20.000000
202312,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,2,0,,,0.00,
202312,edp,google,19727330564,SUP0101,edu,649064479577,151937976848,Educationdirectory.org,,1,5,0,0,0.00,
202312,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,10,11,8,0,173.00,21.625000
202312,edp,google,19727330564,SUP0101,edu,649064479586,151937976888,Educationdirectory.org,,1,3,0,0,0.00,
202312,Purdue Global,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,0,,,0.00,
202313,edp,google,19727330564,SUP0101,edu,649064479571,151937976928,Educationdirectory.org,,1,8,3,0,95.00,31.666667
202313,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,2,3,0,0,0.00,
202313,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,9,8,5,1,130.00,26.000000
202313,edp,google,19727330564,SUP0101,edu,649064479583,151937976848,Educationdirectory.org,,1,3,0,0,0.00,
202312,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,14,16,11,7,236.00,21.454545
202312,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,9,7,7,4,163.00,23.285714
202312,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,6,12,4,2,78.00,19.500000
202312,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,2,1,1,0,8.00,8.000000
202313,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,13,11,10,2,214.00,21.400000
202313,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,4,6,1,0,6.00,6.000000
202313,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,0,,,0.00,
202313,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,2,4,2,1,35.00,17.500000
202310,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,18,12,13,3,281.00,21.615385
202310,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,9,7,2,0,22.00,11.000000
202310,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,7,8,7,2,149.00,21.285714
202310,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,6,1,2,20.00,20.000000
202310,Purdue Global,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,1,1,1,0,13.00,13.000000
202310,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,4,0,3,0.00,
202311,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,28,16,14,5,254.00,18.142857
202311,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,10,9,7,1,165.00,23.571429
202311,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,4,8,5,2,108.00,21.600000
202311,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,2,1,1,30.00,30.000000
202319,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,1,,,0.00,
202317,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,4,1,0,1,0.00,
202317,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,5,4,1,0,30.00,30.000000
202318,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,2,0,,,0.00,
202318,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,8,9,3,1,53.00,17.666667
202318,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,0,,,0.00,
202318,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,2,0,0,0.00,
202318,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,1,1,0,11.00,11.000000
202315,white_g,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,3,0,0,0.00,
202316,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,7,9,8,2,153.00,19.125000
202316,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,5,5,1,0,30.00,30.000000
202316,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,3,4,0,0,0.00,
202316,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,3,0,3,0.00,
202316,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,4,8,0,0,0.00,
202317,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,9,10,3,1,106.00,35.333333
202317,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,19,13,11,1,321.00,29.181818
202317,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,14,10,10,2,238.00,23.800000
202309,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,12,13,4,3,100.00,25.000000
202309,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,3,7,3,0,90.00,30.000000
202309,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,8,9,8,3,145.00,18.125000
202309,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,5,0,3,0.00,
202309,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,0,,,0.00,
202314,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,8,3,0,81.00,27.000000
202314,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,3,5,3,0,104.00,34.666667
202315,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,5,6,0,0,0.00,
202315,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,7,10,6,0,158.00,26.333333
202315,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,3,7,0,0,0.00,
202317,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,11,11,8,3,152.00,19.000000
202317,white,google,20003200744,SUP0101,edu,640797622555,146854527343,Educationdirectory.org,,1,2,0,0,0.00,
202316,white,google,20003200744,SUP0101,edu,638684611645,146854527303,Educationdirectory.org,,1,2,0,2,0.00,
202316,white,google,20003200744,SUP0101,edu,640797622555,146854527343,Educationdirectory.org,,2,5,4,0,95.00,23.750000
202316,white,google,20003200744,SUP0101,edu,640797622558,146854527343,Educationdirectory.org,,1,0,,,0.00,
202317,edp,google,20003200744,SUP0101,edu,638753895299,146854527103,Educationdirectory.org,,1,5,0,0,0.00,
202319,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,894,56,522,178,9681.00,18.545977
202320,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,864,43,501,134,9075.00,18.113772
202321,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,861,46,448,91,7674.00,17.129464
202317,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,606,38,158,13,2523.00,15.968354
202318,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,1213,57,641,201,11399.00,17.783151
202318,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,5,4,2,3,55.00,27.500000
202318,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,8,6,3,1,76.00,25.333333
202318,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,2,2,0,44.00,22.000000
202318,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,7,3,1,3,30.00,30.000000
202318,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,3,2,1,46.00,23.000000
202318,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,7,2,1,49.00,24.500000
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,10,2,2,4,43.00,21.500000
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,2,2,2,43.00,21.500000
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,1,0,1,0.00,
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,15,1,1,7,30.00,30.000000
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,7,2,1,1,30.00,30.000000
202318,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,3,1,1,0.00,0.000000
202318,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,284,39,175,55,4391.00,25.091429
202318,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,129,31,81,18,2162.00,26.691358
202318,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,53,26,42,12,1080.00,25.714286
202318,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,249,41,173,45,4605.00,26.618497
202318,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,167,41,140,22,3759.00,26.850000
202318,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,129,34,86,18,2173.00,25.267442
202318,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,1,5,0,0,0.00,
202319,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,16,12,10,4,216.00,21.600000
202319,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,8,7,8,5,176.00,22.000000
202319,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,4,6,3,2,91.00,30.333333
202319,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,10,9,12,2,332.00,27.666667
202319,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,8,6,6,3,153.00,25.500000
202319,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,7,3,0,94.00,31.333333
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,11,2,4,2,103.00,25.750000
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,2,1,3,13.00,13.000000
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,10,1,1,5,30.00,30.000000
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,8,3,1,0,30.00,30.000000
202319,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,2,0,0,0.00,
202319,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,399,45,255,62,6566.00,25.749020
202319,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,202,30,157,32,4170.00,26.560510
