Year-Week,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
202310,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,12,13,6.0,3.0,82.0,13.666667
202310,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,7,1.0,1.0,22.0,22.0
202310,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,7,0.0,0.0,0.0,
202310,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,7,5,3.0,0.0,76.0,25.333333
202311,edp,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,7,3.0,0.0,76.0,25.333333
202311,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,4,4.0,0.0,99.0,24.75
202311,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,8,0.0,0.0,0.0,
202311,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,0,,,0.0,
202311,Purdue Global,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,0,,,0.0,
202311,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202311,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,9,13,11.0,2.0,246.0,22.363636
202311,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,10,12,6.0,5.0,151.0,25.166667
202311,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,16,19,11.0,5.0,210.0,19.090909
202311,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,6,5,0.0,0.0,0.0,
202311,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,10,0.0,0.0,0.0,
202311,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,8,14,4.0,2.0,82.0,20.5
202306,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,3,0,,,0.0,
202306,Purdue Global,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,5,1.0,0.0,24.0,24.0
202306,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,7,0.0,0.0,0.0,
202306,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,24,19,22.0,4.0,606.0,27.545455
202306,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,7,12,7.0,1.0,172.0,24.571429
202306,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,4,6,1.0,5.0,30.0,30.0
202306,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,9,5.0,1.0,140.0,28.0
202306,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,7,10,1.0,2.0,40.0,40.0
202306,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202306,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,3,10,1.0,1.0,10.0,10.0
202307,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,0,,,0.0,
202307,Purdue Global,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,2,0.0,2.0,0.0,
202307,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,2,3,2.0,0.0,54.0,27.0
202307,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,26,18,27.0,4.0,663.0,24.555556
202307,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,5,9,2.0,2.0,70.0,35.0
202307,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,10,16,8.0,3.0,223.0,27.875
202307,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,5,1.0,0.0,20.0,20.0
202307,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,13,2.0,2.0,56.0,28.0
202307,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202307,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,8,0.0,0.0,0.0,
202302,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,4,11,5.0,1.0,95.0,19.0
202302,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,5,13,1.0,4.0,7.0,7.0
202302,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,7,13,3.0,1.0,63.0,21.0
202302,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,18,17,10.0,3.0,262.0,26.2
202302,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,8,5.0,1.0,141.0,28.2
202302,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,7,1.0,0.0,24.0,24.0
202303,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,5,7,3.0,0.0,83.0,27.666667
202303,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,1,0.0,0.0,0.0,
202303,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202303,edp,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,9,0.0,0.0,0.0,
202303,Purdue Global,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,6,2.0,0.0,37.0,18.5
202303,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,5,1.0,1.0,30.0,30.0
202303,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,4,4,1.0,2.0,20.0,20.0
202303,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,6,12,3.0,0.0,50.0,16.666667
202303,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,53,26,31.0,5.0,663.0,21.387097
202303,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,3,7,0.0,0.0,0.0,
202303,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202303,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,3,6,1.0,0.0,30.0,30.0
202303,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,20,15,15.0,11.0,409.0,27.266667
202303,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,7,3.0,0.0,77.0,25.666667
202303,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202303,white_g,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,2,2.0,0.0,30.0,15.0
202304,edp,google,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,2,1.0,1.0,10.0,10.0
202304,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202304,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,7,0.0,0.0,0.0,
202317,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,3,8,0.0,1.0,0.0,
202317,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,3.0,0.0,56.0,18.666667
202317,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,2,2.0,0.0,43.0,21.5
202321,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,0,,,0.0,
202304,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,2,1.0,1.0,24.0,24.0
202304,Purdue Global,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,3,1.0,2.0,20.0,20.0
202304,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,3,6,2.0,1.0,50.0,25.0
202304,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,8,11,7.0,1.0,199.0,28.428571
202304,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,23,15,25.0,5.0,610.0,24.4
202304,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,6,9,8.0,4.0,220.0,27.5
202304,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,3,7,3.0,0.0,86.0,28.666667
202304,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202304,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,14,12,14.0,2.0,351.0,25.071429
202304,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,5,4.0,1.0,104.0,26.0
202304,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,10,8,7.0,4.0,199.0,28.428571
202305,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,0,,,0.0,
202305,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,0,,,0.0,
202305,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202305,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,4,10,4.0,0.0,113.0,28.25
202305,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,27,14,16.0,1.0,377.0,23.5625
202305,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,7,6,3.0,0.0,74.0,24.666667
202305,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,8,12,4.0,1.0,111.0,27.75
202305,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,5,9,0.0,0.0,0.0,
202305,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,21,16,9.0,0.0,245.0,27.222222
202305,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,7,9,5.0,1.0,123.0,24.6
202306,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,0,,,0.0,
202306,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,7,0.0,0.0,0.0,
202313,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202313,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,14,14,7.0,1.0,173.0,24.714286
202313,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,3,0.0,0.0,0.0,
202314,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,7,0.0,1.0,0.0,
202314,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,6,0.0,0.0,0.0,
202314,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,1,,,0.0,
202314,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,18,11,9.0,1.0,264.0,29.333333
202314,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,3,7,1.0,2.0,32.0,32.0
202314,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,7,9,6.0,1.0,147.0,24.5
202314,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,7,6.0,0.0,143.0,23.833333
202314,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,9,5.0,4.0,150.0,30.0
202314,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,0,,,0.0,
202314,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,6,0.0,0.0,0.0,
202315,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,6,1.0,2.0,24.0,24.0
202315,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202315,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,10,9,8.0,1.0,172.0,21.5
202315,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,3,2.0,1.0,52.0,26.0
202315,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,9,9,4.0,1.0,93.0,23.25
202315,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,3,5,2.0,0.0,39.0,19.5
202315,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202315,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,0,,,0.0,
202315,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,3,6,0.0,5.0,0.0,
202316,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202316,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,3,0.0,0.0,0.0,
202316,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,3,3.0,0.0,76.0,25.333333
202316,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202316,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,0,,,0.0,
202317,edp,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,1,,,0.0,
202301,edp,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,1,0.0,1.0,0.0,
202301,edp,google,19113255320,SUP0101,edu,638684611642,144964042998,Educationdirectory.org,,1,6,0.0,0.0,0.0,
202301,edp,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202301,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202301,Purdue Global,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,4,0.0,3.0,0.0,
202301,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202301,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,9,8,4.0,0.0,67.0,16.75
202301,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,6,10,1.0,0.0,30.0,30.0
202301,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,7,8,4.0,1.0,106.0,26.5
202301,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,6,2.0,0.0,60.0,30.0
202301,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,7,9,4.0,0.0,133.0,33.25
202301,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,10,7,11.0,2.0,235.0,21.363636
202301,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,12,13,3.0,2.0,88.0,29.333333
202301,white_g,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,3,2.0,1.0,43.0,21.5
202302,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202302,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,10,3.0,0.0,79.0,26.333333
202302,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,0,,,0.0,
202302,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,11,4.0,1.0,118.0,29.5
202302,edp,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,7,2.0,1.0,52.0,26.0
202302,Purdue Global,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,2,2.0,0.0,28.0,14.0
202302,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,3,2.0,1.0,31.0,15.5
202302,Purdue Global,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,3,0.0,1.0,0.0,
202302,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,0,,,0.0,
202302,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,3,6,5.0,1.0,94.0,18.8
202302,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,14,10,8.0,2.0,172.0,21.5
202312,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202312,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,4,1.0,2.0,7.0,7.0
202312,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,1,1.0,1.0,15.0,15.0
202312,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,2,0.0,2.0,0.0,
202312,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,12,18,6.0,0.0,145.0,24.166667
202312,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,10,16,0.0,2.0,0.0,
202312,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,4,11,6.0,2.0,123.0,20.5
202312,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,3,13,2.0,0.0,46.0,23.0
202313,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,7,7,3.0,0.0,68.0,22.666667
202308,Purdue Global,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202308,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,5,6,3.0,0.0,59.0,19.666667
202308,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,13,12,8.0,5.0,199.0,24.875
202308,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,7,0.0,0.0,0.0,
202308,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,10,15,8.0,4.0,238.0,29.75
202308,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,8,1.0,1.0,30.0,30.0
202308,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,9,3.0,2.0,80.0,26.666667
202308,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,2,4,0.0,0.0,0.0,
202308,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202309,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202309,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,5,2.0,1.0,44.0,22.0
202309,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,2,7,1.0,1.0,20.0,20.0
202309,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,4,3.0,0.0,64.0,21.333333
202309,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,2,9,6.0,0.0,152.0,25.333333
202309,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,7,12,5.0,2.0,76.0,15.2
202309,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,3,6,6.0,1.0,151.0,25.166667
202309,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,6,9,2.0,1.0,52.0,26.0
202309,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,9,3.0,0.0,103.0,34.333333
202309,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,2,3,2.0,1.0,80.0,40.0
202301,edp,google,19363550822,SUP0101,edu,642518572707,144728400396,Educationdirectory.org,,1,2,1.0,0.0,30.0,30.0
202301,Purdue Global,google,19363550822,SUP0101,edu,642518572707,144728400396,Educationdirectory.org,,1,5,1.0,0.0,20.0,20.0
202302,white,google,19566156122,SUP0101,edu,638684611645,143876372126,Educationdirectory.org,,7,9,4.0,0.0,113.0,28.25
202302,white,google,19566156122,SUP0101,edu,638753895296,143876372046,Educationdirectory.org,,2,7,0.0,0.0,0.0,
202302,white,google,19566156122,SUP0101,edu,638753895299,143876372046,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202302,white_g,google,19566156122,SUP0101,edu,640797622681,143876372286,Educationdirectory.org,,1,0,,,0.0,
202303,edp,google,19566156122,SUP0101,edu,638684611639,143876372126,Educationdirectory.org,,1,8,0.0,0.0,0.0,
202303,edp,google,19566156122,SUP0101,edu,638684611645,143876372126,Educationdirectory.org,,1,6,0.0,0.0,0.0,
202303,Purdue Global,google,19566156122,SUP0101,edu,640797622558,143876372286,Educationdirectory.org,,2,0,,,0.0,
202303,white,google,19566156122,SUP0101,edu,638684611645,143876372126,Educationdirectory.org,,5,8,0.0,0.0,0.0,
202303,white,google,19566156122,SUP0101,edu,638753895299,143876372046,Educationdirectory.org,,1,2,,,0.0,
202303,white,google,19566156122,SUP0101,edu,640797622558,143876372286,Educationdirectory.org,,1,6,0.0,1.0,0.0,
202303,white,google,19566156122,SUP0101,edu,640797622681,143876372286,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202317,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,2,2.0,0.0,43.0,21.5
202310,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,4,8,3.0,0.0,41.0,13.666667
202311,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,3,6,1.0,0.0,8.0,8.0
202311,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,12,10,7.0,6.0,177.0,25.285714
202311,Purdue Global,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,3,0.0,1.0,0.0,
202315,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,2,8,0.0,0.0,0.0,
202309,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202309,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,1,0.0,0.0,0.0,
202309,Purdue Global,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,5,1.0,0.0,20.0,20.0
202312,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,2,0,,,0.0,
202312,edp,google,19727330564,SUP0101,edu,649064479577,151937976848,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202312,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,10,11,8.0,0.0,173.0,21.625
202312,edp,google,19727330564,SUP0101,edu,649064479586,151937976888,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202312,Purdue Global,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,1,0,,,0.0,
202313,edp,google,19727330564,SUP0101,edu,649064479571,151937976928,Educationdirectory.org,,1,8,3.0,0.0,95.0,31.666667
202313,edp,google,19727330564,SUP0101,edu,649064479574,151937976928,Educationdirectory.org,,2,3,0.0,0.0,0.0,
202313,edp,google,19727330564,SUP0101,edu,649064479580,151937976888,Educationdirectory.org,,9,8,5.0,1.0,130.0,26.0
202313,edp,google,19727330564,SUP0101,edu,649064479583,151937976848,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202312,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,14,16,11.0,7.0,236.0,21.454545
202312,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,9,7,7.0,4.0,163.0,23.285714
202312,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,6,12,4.0,2.0,78.0,19.5
202312,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,2,1,1.0,0.0,8.0,8.0
202313,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,13,11,10.0,2.0,214.0,21.4
202313,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,4,6,1.0,0.0,6.0,6.0
202313,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,0,,,0.0,
202313,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,2,4,2.0,1.0,35.0,17.5
202310,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,18,12,13.0,3.0,281.0,21.615385
202310,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,9,7,2.0,0.0,22.0,11.0
202310,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,7,8,7.0,2.0,149.0,21.285714
202310,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,6,1.0,2.0,20.0,20.0
202310,Purdue Global,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,1,1,1.0,0.0,13.0,13.0
202310,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,4,0.0,3.0,0.0,
202311,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,28,16,14.0,5.0,254.0,18.142857
202311,edp,google,19743484261,SUP0101,edu,649522342057,147228770835,Educationdirectory.org,,10,9,7.0,1.0,165.0,23.571429
202311,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,4,8,5.0,2.0,108.0,21.6
202311,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,3,2,1.0,1.0,30.0,30.0
202319,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,1,,,0.0,
202317,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,4,1,0.0,1.0,0.0,
202317,Purdue Global,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,5,4,1.0,0.0,30.0,30.0
202318,edp,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,2,0,,,0.0,
202318,edp,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,8,9,3.0,1.0,53.0,17.666667
202318,edp,google,19743484261,SUP0101,education,,147228770835,Educationdirectory.org,,1,0,,,0.0,
202318,Purdue Global,google,19743484261,SUP0101,edu,649484051652,147228770835,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202318,Purdue Global,google,19743484261,SUP0101,edu,652873189345,147228770835,Educationdirectory.org,,1,1,1.0,0.0,11.0,11.0
