Month,Date,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,4,2.0,1.0,55.0,27.5
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,1,,,0.0,
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,2,2.0,0.0,44.0,22.0
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,2,0.0,1.0,0.0,
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,1,,,0.0,
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,5,2.0,1.0,49.0,24.5
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,5,1,0.0,2.0,0.0,
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,5,2,2.0,2.0,43.0,21.5
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,3,1,0.0,3.0,0.0,
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,1,1.0,0.0,30.0,30.0
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,3,3,1.0,1.0,0.0,0.0
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,65,20,41.0,16.0,1060.0,25.853659
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,24,13,16.0,4.0,453.0,28.3125
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,13,9,7.0,3.0,180.0,25.714286
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,34,13,31.0,5.0,816.0,26.322581
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,22,15,15.0,5.0,387.0,25.8
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,30,16,19.0,4.0,447.0,23.526316
5,2023-05-07,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
5,2023-05-07,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,3,5,3.0,2.0,86.0,28.666667
5,2023-05-07,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,2,1.0,1.0,30.0,30.0
5,2023-05-07,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-07,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-07,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-27,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,1,0.0,0.0,0.0,
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,13,6,2.0,0.0,35.0,17.5
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,10,5,6.0,0.0,120.0,20.0
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,5,3,3.0,1.0,70.0,23.333333
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,19,6,11.0,0.0,244.0,22.181818
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,13,5,0.0,1.0,0.0,
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,17,8,6.0,1.0,103.0,17.166667
5,2023-05-28,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-28,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,2,2.0,0.0,46.0,23.0
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,19,7,10.0,7.0,226.0,22.6
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,11,4,2.0,0.0,61.0,30.5
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,19,7,9.0,1.0,143.0,15.888889
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,29,13,16.0,2.0,351.0,21.9375
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,10,6,8.0,1.0,122.0,15.25
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,17,8,14.0,2.0,248.0,17.714286
5,2023-05-29,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-29,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-29,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,16,9,9.0,1.0,245.0,27.222222
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,28,9,20.0,3.0,511.0,25.55
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,14,9,12.0,1.0,239.0,19.916667
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,23,10,14.0,0.0,319.0,22.785714
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,14,6,6.0,2.0,157.0,26.166667
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,19,10,11.0,6.0,284.0,25.818182
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,2,2.0,0.0,39.0,19.5
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,2,2.0,0.0,39.0,19.5
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,27,11,22.0,3.0,442.0,20.090909
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,19,8,8.0,2.0,131.0,16.375
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,2,2,1.0,0.0,20.0,20.0
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,20,12,27.0,1.0,554.0,20.518519
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,16,15,11.0,1.0,258.0,23.454545
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,12,12,12.0,2.0,233.0,19.416667
5,2023-05-24,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-24,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,37,12,13.0,7.0,302.0,23.230769
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,14,14,15.0,1.0,418.0,27.866667
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,22,11,14.0,2.0,302.0,21.571429
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,44,14,20.0,3.0,554.0,27.7
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,33,13,17.0,7.0,436.0,25.647059
5,2023-05-24,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,30,11,21.0,3.0,563.0,26.809524
5,2023-05-25,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,4,3.0,2.0,62.0,20.666667
5,2023-05-25,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,44,15,22.0,5.0,510.0,23.181818
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,21,11,10.0,2.0,267.0,26.7
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,18,15,20.0,3.0,508.0,25.4
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,55,15,26.0,3.0,609.0,23.423077
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,34,15,15.0,1.0,339.0,22.6
5,2023-05-25,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,25,13,10.0,3.0,202.0,20.2
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,2,0.0,0.0,0.0,
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,1,1.0,0.0,8.0,8.0
5,2023-05-26,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,2,6,3.0,0.0,75.0,25.0
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,46,15,38.0,6.0,659.0,17.342105
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,12,4,3.0,1.0,30.0,10.0
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,14,6,9.0,9.0,172.0,19.111111
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,31,9,13.0,3.0,246.0,18.923077
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,21,13,18.0,3.0,313.0,17.388889
5,2023-05-26,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,18,12,18.0,1.0,397.0,22.055556
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,49,19,36.0,13.0,978.0,27.166667
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,26,19,19.0,1.0,493.0,25.947368
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,3,3,2.0,1.0,54.0,27.0
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,3,0,,,0.0,
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,2,1,0.0,2.0,0.0,
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,2,2.0,0.0,52.0,26.0
5,2023-05-16,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,2,1.0,0.0,30.0,30.0
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,78,27,43.0,12.0,1069.0,24.860465
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,30,20,25.0,3.0,643.0,25.72
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,24,15,12.0,2.0,298.0,24.833333
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,90,23,59.0,10.0,1470.0,24.915254
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,58,23,42.0,12.0,957.0,22.785714
5,2023-05-16,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,33,20,22.0,3.0,580.0,26.363636
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,5,2.0,1.0,64.0,32.0
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,2,1.0,0.0,30.0,30.0
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,4,10,0.0,0.0,0.0,
5,2023-05-17,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,3,4,2.0,0.0,45.0,22.5
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,100,26,43.0,9.0,1040.0,24.186047
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,62,20,55.0,11.0,1467.0,26.672727
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,31,16,21.0,7.0,457.0,21.761905
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,82,25,54.0,11.0,1277.0,23.648148
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,66,23,37.0,11.0,914.0,24.702703
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,41,21,30.0,9.0,750.0,25.0
5,2023-05-17,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781.0,Educationdirectory.org,,3,5,3.0,0.0,66.0,22.0
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,2,1.0,1.0,30.0,30.0
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,5,3.0,0.0,71.0,23.666667
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,3,1,1.0,1.0,30.0,30.0
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,4,3,4.0,1.0,107.0,26.75
5,2023-05-18,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,2,2.0,0.0,43.0,21.5
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,55,20,38.0,8.0,1100.0,28.947368
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,29,14,13.0,4.0,380.0,29.230769
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,51,20,37.0,8.0,961.0,25.972973
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,72,21,38.0,6.0,958.0,25.210526
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,40,15,19.0,10.0,479.0,25.210526
5,2023-05-18,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,68,24,41.0,12.0,1028.0,25.073171
5,2023-05-19,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,1,,,0.0,
5,2023-05-19,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-19,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,2,1,,,0.0,
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,72,19,35.0,10.0,835.0,23.857143
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,32,13,34.0,9.0,897.0,26.382353
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,24,12,12.0,4.0,344.0,28.666667
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,75,17,45.0,9.0,1143.0,25.4
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,34,17,20.0,3.0,580.0,29.0
5,2023-05-19,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,77,20,34.0,9.0,963.0,28.323529
5,2023-05-20,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,4,2,1.0,0.0,23.0,23.0
5,2023-05-01,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781.0,Educationdirectory.org,,1,5,0.0,0.0,0.0,
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,5,5,3.0,1.0,76.0,25.333333
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-02,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,3,0.0,0.0,0.0,
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,1,1.0,0.0,30.0,30.0
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,3,0,,,0.0,
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
5,2023-05-02,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,58,19,42.0,13.0,992.0,23.619048
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,35,21,27.0,6.0,652.0,24.148148
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,7,11,4.0,2.0,138.0,34.5
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,61,32,50.0,14.0,1309.0,26.18
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,43,27,51.0,4.0,1361.0,26.686275
5,2023-05-02,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,31,17,22.0,7.0,500.0,22.727273
5,2023-05-03,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,2,0.0,0.0,0.0,
5,2023-05-03,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,2,0.0,2.0,0.0,
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,0,,,0.0,
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,10,1,1.0,2.0,30.0,30.0
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,4,2,0.0,1.0,0.0,
5,2023-05-03,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,2,0,,,0.0,
5,2023-05-27,white_g,search,17688909278,SUP0101,edu_grant,608965270997,138308182973.0,Educationdirectory.org,,1,2,0.0,2.0,0.0,
5,2023-05-27,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,3,3,2.0,1.0,49.0,24.5
5,2023-05-27,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,50,11,19.0,2.0,344.0,18.105263
5,2023-05-27,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,1,1.0,0.0,13.0,13.0
5,2023-05-28,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,2,2.0,1.0,31.0,15.5
5,2023-05-28,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,62,13,18.0,3.0,312.0,17.333333
5,2023-05-29,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,3,1.0,0.0,30.0,30.0
5,2023-05-29,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,48,13,24.0,8.0,600.0,25.0
5,2023-05-29,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,1,0.0,0.0,0.0,
5,2023-05-03,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
5,2023-05-03,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,31,24,17.0,9.0,478.0,28.117647
5,2023-05-03,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,31,17,25.0,5.0,647.0,25.88
5,2023-05-04,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,3,5,1.0,1.0,13.0,13.0
5,2023-05-04,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,2,4,2.0,1.0,46.0,23.0
5,2023-05-04,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-04,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,44,24,27.0,7.0,678.0,25.111111
5,2023-05-04,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,21,15,19.0,4.0,484.0,25.473684
5,2023-05-05,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,4,0.0,0.0,0.0,
5,2023-05-05,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,3,0,,,0.0,
5,2023-05-05,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-05,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,55,21,25.0,14.0,623.0,24.92
5,2023-05-05,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,11,15,5.0,6.0,128.0,25.6
5,2023-05-06,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,4,1.0,2.0,24.0,24.0
5,2023-05-06,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
5,2023-05-06,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,52,25,23.0,3.0,584.0,25.391304
5,2023-05-06,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,4,7,3.0,0.0,83.0,27.666667
5,2023-05-07,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,3,1,,,0.0,
5,2023-05-11,Purdue Global,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,2,0,,,0.0,
5,2023-05-11,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,41,18,14.0,4.0,366.0,26.142857
5,2023-05-11,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,27,13,18.0,4.0,478.0,26.555556
5,2023-05-12,edp,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,1,5,3.0,0.0,94.0,31.333333
5,2023-05-12,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,51,20,29.0,6.0,673.0,23.206897
5,2023-05-12,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,16,12,12.0,1.0,286.0,23.833333
5,2023-05-13,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,3,6,2.0,0.0,31.0,15.5
5,2023-05-13,white_g,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,50,15,30.0,9.0,737.0,24.566667
5,2023-05-13,white_g,search,18463616520,SUP0101,edu_grant,624999155494,142099046299.0,Educationdirectory.org,,2,7,1.0,1.0,13.0,13.0
5,2023-05-14,edp,search,18463616520,SUP0101,edu_grant,624999155488,142099046299.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
